iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
CHN,Asia,China,1/21/2020,386,151,6,3,0.268,0.105,0.004,0.002,,,,,,,,8.33,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/22/2020,526,140,17,11,0.365,0.097,0.012,0.008,,,,,,,,26.39,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/23/2020,623,97,17,0,0.433,0.067,0.012,0,,,,,,,,44.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/24/2020,882,259,26,9,0.613,0.18,0.018,0.006,,,,,,,,44.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/25/2020,1323,441,41,15,0.919,0.306,0.028,0.01,,,,,,,,47.69,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/26/2020,1988,665,56,15,1.381,0.462,0.039,0.01,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/27/2020,2775,787,81,25,1.928,0.547,0.056,0.017,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/28/2020,4528,1753,106,25,3.146,1.218,0.074,0.017,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/29/2020,5994,1466,132,26,4.164,1.019,0.092,0.018,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/30/2020,7734,1740,170,38,5.373,1.209,0.118,0.026,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,1/31/2020,9714,1980,213,43,6.749,1.376,0.148,0.03,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/1/2020,11809,2095,259,46,8.205,1.456,0.18,0.032,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/2/2020,14399,2590,304,45,10.004,1.799,0.211,0.031,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/3/2020,17211,2812,361,57,11.958,1.954,0.251,0.04,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/4/2020,20448,3237,426,65,14.207,2.249,0.296,0.045,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/5/2020,24320,3872,492,66,16.897,2.69,0.342,0.046,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/6/2020,28047,3727,564,72,19.486,2.589,0.392,0.05,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/7/2020,31207,3160,637,73,21.682,2.195,0.443,0.051,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/8/2020,34625,3418,723,86,24.056,2.375,0.502,0.06,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/9/2020,37232,2607,812,89,25.868,1.811,0.564,0.062,,,,,,,,77.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/10/2020,40206,2974,909,97,27.934,2.066,0.632,0.067,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/11/2020,42696,2490,1017,108,29.664,1.73,0.707,0.075,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/12/2020,44724,2028,1114,97,31.073,1.409,0.774,0.067,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/13/2020,59865,15141,1368,254,41.592,10.52,0.95,0.176,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/14/2020,64021,4156,1381,13,44.48,2.887,0.959,0.009,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/15/2020,66559,2538,1524,143,46.243,1.763,1.059,0.099,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/16/2020,68566,2007,1666,142,47.638,1.394,1.157,0.099,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/17/2020,70618,2052,1771,105,49.063,1.426,1.23,0.073,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/18/2020,72508,1890,1869,98,50.376,1.313,1.299,0.068,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/19/2020,74258,1750,2008,139,51.592,1.216,1.395,0.097,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/20/2020,74652,394,2120,112,51.866,0.274,1.473,0.078,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/21/2020,75543,891,2238,118,52.485,0.619,1.555,0.082,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/22/2020,76369,826,2347,109,53.059,0.574,1.631,0.076,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/23/2020,77016,647,2445,98,53.508,0.45,1.699,0.068,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/24/2020,77234,218,2595,150,53.66,0.151,1.803,0.104,,,,,,,,75.46,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/25/2020,77749,515,2665,70,54.018,0.358,1.852,0.049,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/26/2020,78159,410,2717,52,54.303,0.285,1.888,0.036,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/27/2020,78598,439,2746,29,54.608,0.305,1.908,0.02,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/28/2020,78927,329,2790,44,54.836,0.229,1.938,0.031,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,2/29/2020,79355,428,2837,47,55.134,0.297,1.971,0.033,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/1/2020,79929,574,2872,35,55.532,0.399,1.995,0.024,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/2/2020,80134,205,2914,42,55.675,0.142,2.025,0.029,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/3/2020,80261,127,2946,32,55.763,0.088,2.047,0.022,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/4/2020,80380,119,2983,37,55.846,0.083,2.073,0.026,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/5/2020,80497,117,3014,31,55.927,0.081,2.094,0.022,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/6/2020,80667,170,3044,30,56.045,0.118,2.115,0.021,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/7/2020,80768,101,3072,28,56.115,0.07,2.134,0.019,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/8/2020,80814,46,3099,27,56.147,0.032,2.153,0.019,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/9/2020,80859,45,3122,23,56.178,0.031,2.169,0.016,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/10/2020,80879,20,3139,17,56.192,0.014,2.181,0.012,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/11/2020,80908,29,3161,22,56.213,0.02,2.196,0.015,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/12/2020,80932,24,3172,11,56.229,0.017,2.204,0.008,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/13/2020,80954,22,3179,7,56.244,0.015,2.209,0.005,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/14/2020,80973,19,3194,15,56.258,0.013,2.219,0.01,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/15/2020,80995,22,3203,9,56.273,0.015,2.225,0.006,,,,,,,,81.02,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/16/2020,81020,25,3216,13,56.29,0.017,2.234,0.009,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/17/2020,81063,43,3225,9,56.32,0.03,2.241,0.006,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/18/2020,81086,23,3241,16,56.336,0.016,2.252,0.011,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/19/2020,81130,44,3249,8,56.367,0.031,2.257,0.006,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/20/2020,81229,99,3253,4,56.436,0.069,2.26,0.003,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/21/2020,81281,52,3259,6,56.472,0.036,2.264,0.004,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/22/2020,81346,65,3265,6,56.517,0.045,2.268,0.004,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/23/2020,81484,138,3274,9,56.613,0.096,2.275,0.006,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/24/2020,81553,69,3281,7,56.661,0.048,2.28,0.005,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/25/2020,81631,78,3285,4,56.715,0.054,2.282,0.003,,,,,,,,79.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/26/2020,81733,102,3291,6,56.786,0.071,2.286,0.004,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/27/2020,81827,94,3296,5,56.851,0.065,2.29,0.003,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/28/2020,81946,119,3299,3,56.934,0.083,2.292,0.002,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/29/2020,82059,113,3304,5,57.012,0.079,2.296,0.003,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/30/2020,82157,98,3306,2,57.08,0.068,2.297,0.001,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,3/31/2020,82241,84,3309,3,57.139,0.058,2.299,0.002,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/1/2020,82295,54,3310,1,57.176,0.038,2.3,0.001,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/2/2020,82395,100,3316,6,57.246,0.069,2.304,0.004,,,,,,,,73.61,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/3/2020,82465,70,3326,10,57.294,0.049,2.311,0.007,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/4/2020,82527,62,3330,4,57.337,0.043,2.314,0.003,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/5/2020,82575,48,3333,3,57.371,0.033,2.316,0.002,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/6/2020,82642,67,3335,2,57.417,0.047,2.317,0.001,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/7/2020,82698,56,3335,0,57.456,0.039,2.317,0,,,,,,,,69.91,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/8/2020,82784,86,3337,2,57.516,0.06,2.318,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/9/2020,82870,86,3339,2,57.576,0.06,2.32,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/10/2020,82925,55,3340,1,57.614,0.038,2.321,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/11/2020,83004,79,3343,3,57.669,0.055,2.323,0.002,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/12/2020,83097,93,3343,0,57.733,0.065,2.323,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/13/2020,83209,112,3345,2,57.811,0.078,2.324,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/14/2020,83303,94,3345,0,57.876,0.065,2.324,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/15/2020,83352,49,3346,1,57.911,0.034,2.325,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/16/2020,83402,50,3346,0,57.945,0.035,2.325,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/17/2020,83754,352,4636,1290,58.19,0.245,3.221,0.896,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/18/2020,83785,31,4636,0,58.211,0.022,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/19/2020,83803,18,4636,0,58.224,0.013,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/20/2020,83817,14,4636,0,58.234,0.01,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/21/2020,83849,32,4636,0,58.256,0.022,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/22/2020,83864,15,4636,0,58.266,0.01,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/23/2020,83876,12,4636,0,58.275,0.008,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/24/2020,83884,8,4636,0,58.28,0.006,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/25/2020,83899,15,4636,0,58.291,0.01,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/26/2020,83909,10,4636,0,58.298,0.007,3.221,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/27/2020,83912,3,4637,1,58.3,0.002,3.222,0.001,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/28/2020,83938,26,4637,0,58.318,0.018,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/29/2020,83940,2,4637,0,58.319,0.001,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,4/30/2020,83944,4,4637,0,58.322,0.003,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/1/2020,83956,12,4637,0,58.33,0.008,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/2/2020,83959,3,4637,0,58.332,0.002,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/3/2020,83961,2,4637,0,58.334,0.001,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/4/2020,83964,3,4637,0,58.336,0.002,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/5/2020,83966,2,4637,0,58.337,0.001,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/6/2020,83968,2,4637,0,58.339,0.001,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/7/2020,83970,2,4637,0,58.34,0.001,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/8/2020,83976,6,4637,0,58.344,0.004,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/9/2020,83976,0,4637,0,58.344,0,3.222,0,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/10/2020,83991,15,4637,0,58.354,0.01,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/11/2020,84010,19,4637,0,58.368,0.013,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/12/2020,84011,1,4637,0,58.368,0.001,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/13/2020,84018,7,4637,0,58.373,0.005,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/14/2020,84024,6,4637,0,58.377,0.004,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/15/2020,84029,5,4637,0,58.381,0.003,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/16/2020,84038,9,4637,0,58.387,0.006,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/17/2020,84044,6,4638,1,58.391,0.004,3.222,0.001,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/18/2020,84054,10,4638,0,58.398,0.007,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/19/2020,84063,9,4638,0,58.405,0.006,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/20/2020,84065,2,4638,0,58.406,0.001,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/21/2020,84067,2,4638,0,58.407,0.001,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/22/2020,84079,12,4638,0,58.416,0.008,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/23/2020,84081,2,4638,0,58.417,0.001,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/24/2020,84084,3,4638,0,58.419,0.002,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/25/2020,84095,11,4638,0,58.427,0.008,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/26/2020,84102,7,4638,0,58.432,0.005,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/27/2020,84103,1,4638,0,58.432,0.001,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/28/2020,84106,3,4638,0,58.434,0.002,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/29/2020,84106,0,4638,0,58.434,0,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/30/2020,84123,17,4638,0,58.446,0.012,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
CHN,Asia,China,5/31/2020,84128,5,4638,0,58.45,0.003,3.222,0,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34
